TeamID,TeamName,Points,TransfersLeft,Efficiency
282330605,ARAFAT68PQ,18794.5,48,229.2012195121951
492120905,Manchester United,18786.0,38,204.19565217391303
446740803,SESHA STARK,18780.5,18,167.68303571428572
786050401,Dawadi United,18779.5,30,187.795
947180303,SHARI 11,18778.0,13,160.4957264957265
668290110,Piru ke Sher,18771.5,16,164.66228070175438
213931003,GAURAVB Champs,18765.5,16,164.609649122807
274430503,aadhya548IX,18765.5,7,152.5650406504065
185260709,MANOSwain,18764.0,5,150.112
1750206,NimalMavericks88,18762.5,18,167.52232142857142
470550605,Hawkeye,18762.5,20,170.5681818181818
852240709,IPL XI MASTERS,18755.5,53,243.57792207792207
812200306,Teen Guna Lagaan X1,18754.0,29,185.68316831683168
645780202,PUNEET SUPERXI,18751.5,24,176.9009433962264
289250302,LATABAN CHALLENGERS,18751.0,22,173.62037037037038
933770406,KKK Meratals  233903,18751.0,8,153.69672131147541
1178590107,Guleli Star,18750.5,18,167.41517857142858
824771006,SkilliesXI,18747.0,23,175.20560747663552
4210301,SANGRUR 013,18744.5,23,175.1822429906542
927920503,Thewarmupgame,18741.0,17,165.8495575221239
1206190610,Hades Army,18735.5,14,161.51293103448276
64230410,Pirate of Kelakam,18730.0,35,197.1578947368421
744590601,AKINDOFMAGIC,18723.0,15,162.80869565217392
60420904,Solanki 11,18722.5,38,203.5054347826087
11461004,Ritzerz Blitzerz,18715.5,18,167.10267857142858
1625231003,AKHTAR795KL,18712.0,11,157.2436974789916
17571002,Khoonkhar XI,18710.0,19,168.55855855855856
470150401,BHARAT PUNJAB KINGS,18710.0,25,178.1904761904762
578610410,FAISALM SUPERHEROES 183681,18710.0,39,205.6043956043956
55470501,Sherr 124,18708.5,7,152.10162601626016
962590705,HoneyHotandthenLot,18706.5,13,159.8846153846154
100850203,Chandni chowk  star,18702.5,10,155.85416666666666
17920908,FBI XI ,18700.0,21,171.55963302752295
18120606,Vinners XI,18695.5,18,166.92410714285714
16190708,JAYESHAGARWAL7,18693.5,24,176.35377358490567
38050405,Chandigarh kare ashiqui,18691.0,17,165.4070796460177
18770807,Rabrakha27,18684.0,24,176.26415094339623
52010704,Rohit milan1,18680.5,21,171.38073394495413
225740805,Kings PB11,18678.5,17,165.29646017699116
248750409,Mehreen 11 22,18676.5,14,161.0043103448276
