TeamID,TeamName,Points,TransfersLeft,Efficiency
648590407,RiTHi RoCK THEREatENDss,16959.5,47,204.33132530120483
719700202,PVsDEN,16959.5,44,197.20348837209303
28510801,MIRZAPUR MAHARAJA,16959.0,5,135.672
851040504,Ted Lasso,16958.5,48,206.8109756097561
352841007,Komban11,16956.5,11,142.49159663865547
1020303,TITANS SUPER XI,16954.5,38,184.28804347826087
3410104,BRDELEVEN,16954.5,42,192.66477272727272
349020907,BALAJI11,16954.0,37,182.30107526881721
401670102,Tyler DURDEN,16953.5,63,253.03731343283582
25841007,Vikkram,16953.5,37,182.29569892473117
18131008,ThalaThalapathy1986,16951.5,33,174.7577319587629
990720201,DHANUSA TYCOONS,16949.0,23,158.4018691588785
664060407,SAIMANA CONQUERERS,16948.0,33,174.72164948453607
54730101,King of Pitches,16947.5,57,232.15753424657535
567001009,Mohana Balaji,16947.0,37,182.2258064516129
18230510,Bayarea Skywalkers,16946.5,38,184.20108695652175
54660806,Adi777pro player,16944.0,45,199.34117647058824
581960507,Whistlepodu,16943.5,39,186.19230769230768
51100505,KKAIPL,16942.5,29,167.74752475247524
29000706,Awesome11,16942.5,29,167.74752475247524
329020809,Fire Dragons 07,16942.5,36,180.23936170212767
894640303,Shivas Regal,16941.5,43,194.72988505747125
46150106,KARTHIKC2237,16940.5,45,199.3
112580707,LETS JUGGLE,16935.5,40,188.17222222222222
45460908,Vimalsj11,16932.0,34,176.375
9930501,Sivamayam,16931.0,8,138.77868852459017
16190202,UNIVERSE BOSS,16930.0,8,138.7704918032787
114490303,Mathavans Marauders,16928.5,42,192.3693181818182
401550302,CLICKERS 11,16928.0,50,211.6
6640309,Pragadiesh,16927.0,22,156.7314814814815
449430208,Captain Cool,16927.0,50,211.5875
110706,Rahuls Destroyers,16926.0,37,182.0
120521007,VINOTH208ST,16925.5,15,147.1782608695652
318320602,Sids Cricket Team,16925.0,43,194.54022988505747
59580203,Fazee XI,16924.5,37,181.98387096774192
600280209,Nationalist,16921.0,47,203.86746987951807
64000408,KAYALMUNAVVER,16915.0,42,192.2159090909091
3990605,World Beaters11,16914.0,59,238.22535211267606
423150305,Ravi24,16911.5,42,192.17613636363637
862270401,Magic711,16910.5,29,167.43069306930693
51580207,Modiyavathu Mayiravathu,16909.0,27,164.16504854368932
28410310,Raavanan,16908.0,41,189.97752808988764
270810905,ak sixers15PXY,16903.5,2,132.05859375
280670806,RowdY BabY98,16903.0,34,176.07291666666666
19630909,KRIKRI24,16903.0,39,185.74725274725276
822620510,SHADOW,16902.5,36,179.81382978723406
66930104,Ipl 22,16902.0,39,185.73626373626374
54720609,VISSUNAGA,16901.5,18,150.90625
626340804,SrikanthPolisetti,16901.5,38,183.71195652173913
2770202,Nindu rockers,16898.0,38,183.67391304347825
53140706,CSK vum Yellow Australia vum Yellow,16897.5,41,189.85955056179776
297080506,Sesu Super Kings,16897.0,36,179.75531914893617
870930501,Vivinz,16897.0,28,165.65686274509804
720160709,SPARTAN  KNIGHTS,16896.5,39,185.67582417582418
830260107,MAGIZHS XI,16895.5,21,155.0045871559633
14240905,TEAM NYCA,16894.0,47,203.5421686746988
649021005,Ravigargs Warriors,16894.0,20,153.5818181818182
909170508,Krik  Krazy 11,16894.0,37,181.65591397849462
470900701,MAB XI,16891.5,38,183.60326086956522
785460708,FRK11 CSK,16888.0,32,172.3265306122449
1690905,JAFA JAddu Fans Assc,16887.5,34,175.91145833333334
451110503,Dhiranayuvi,16887.0,20,153.51818181818183
1751006,Mandanmaaaaaaar,16886.5,40,187.62777777777777
565850106,Yashrahu,16885.0,20,153.5
569240608,KireedamHunters,16885.0,48,205.91463414634146
53970809,AmyChargersReturns,16882.5,0,129.8653846153846
214900501,WillowBreakers,16882.0,11,141.8655462184874
556840510,RNJT4DWIN,16882.0,20,153.47272727272727
43591004,Cricket Lover 0701,16880.5,48,205.859756097561
58410206,Anands EndGame,16880.0,33,174.02061855670104
4241009,Garba11,16878.5,47,203.35542168674698
833791004,AKANKSH CHARGERS 112869,16877.0,37,181.4731182795699
216000207,OneLastTime4Thala,16876.0,24,159.20754716981133
56530808,MSD SRS,16874.0,13,144.22222222222223
4801004,KamleshX1,16873.0,45,198.50588235294117
8190909,chandru s11,16872.5,51,213.5759493670886
2220107,Gunners 1205,16872.5,45,198.5
8510304,Super Kings,16872.5,33,173.94329896907217
453120804,PAAVAN THE beast,16870.0,33,173.91752577319588
717620602,Salto Samrats,16870.0,27,163.7864077669903
178040808,M M VEL 11s,16867.0,21,154.74311926605503
521610702,SrkAvengers,16865.5,37,181.3494623655914
53030608,AllInAllRajas,16863.5,52,216.19871794871796
41860801,MESSINA SULTANS,16863.0,43,193.82758620689654
4860606,CKS XI,16862.0,43,193.816091954023
8490207,Gurkha FC,16862.0,33,173.83505154639175
1186200703,Prem balzers,16858.0,28,165.27450980392157
29840104,SAF Ashok,16856.5,38,183.22282608695653
3230701,CHAMPIONS,16856.0,43,193.7471264367816
481260806,Kavin Squads,16853.5,41,189.36516853932585
785180906,Aneil26,16853.5,51,213.33544303797467
185761009,SSRIDHA GIANTS,16851.0,24,158.97169811320754
691640403,SHARK WARRIORS,16851.0,46,200.60714285714286
391680803,Fameking,16850.5,32,171.94387755102042
786260801,vallabbharath,16850.0,43,193.67816091954023
643691004,Team FRaiyan chetse,16849.5,22,156.01388888888889
68730601,dvksrab,16848.5,46,200.57738095238096
19930605,KESAVCSK,16848.5,23,157.4626168224299
1041170709,GANAPAT PANTHERS 133212,16847.0,0,129.59230769230768
57920203,VIGNESHIN11,16846.5,37,181.1451612903226
825490604,2idly1vadai,16844.0,45,198.16470588235293
17050809,satsank,16843.5,44,195.8546511627907
785980807,Jegan2022,16843.0,28,165.12745098039215
56510302,KOSTAXI,16841.5,42,191.3806818181818
783200404,Blasters,16841.5,44,195.83139534883722
38440908,PONPARVATHARAJAN,16838.0,41,189.19101123595505
19270709,BhagwaanBharose11,16834.0,34,175.35416666666666
36650710,DARKKKNIGHT,16833.5,36,179.07978723404256
203250303,Jagggg,16832.0,41,189.12359550561797
300606,RR rahul,16832.0,26,161.84615384615384
791990405,ARYANsXI,16832.0,32,171.75510204081633
821000203,Pkjains 11,16830.0,41,189.1011235955056
